报表日期,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231,20061231,19700101
单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
加:期初现金及现金等价物余额,1353888287,3800887854,3800887854,3800887854,3800887854,3197780700,3197780700,3197780700,3197780700,377491762.8,377491762.8,377491762.8,377491762.8,132044125.9,132044125.9,132044125.9,132044125.9,59499199.34,59499199.34,59499199.34,59499199.34,747703136.7,747703136.7,747703136.7,747703136.7,438403292.5,438403292.5,438403292.5,438403292.5,390416307.9,390416307.9,390416307.9,399518704.2,334065434.5,334065434.5,334065434.5,334065434.5,419058022.9,419058022.9,419058022.9,419058022.9,214330672.2,214330672.2,214330672.2,214330672.2,240026208,240026208,240026208,392532027,220480744.2,184986714.4,0
六、期末现金及现金等价物余额,1355954416,1353888287,6522417575,5612606005,4488792898,3800887854,3271684233,3807688053,2080319742,3197780700,2156003939,454465447.8,346287430,377491762.8,1925504180,326513009.4,1770650909,132044125.9,279870822.3,238727449.1,220027049.6,59499199.34,679039909.2,670351790.4,412267443,747703136.7,1027002337,595631707.4,190359006.6,438403292.5,376556032.2,413223503.2,321514742.8,390416307.9,342869841.5,475381197.2,461421955.9,334065434.5,463597179,492851915.8,391805949.4,419058022.9,589986752.5,246904787.5,257871023.4,214330672.2,243961692.1,364607652.8,240026208,392532027,220480744.2,0
附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
净利润,0,585706442.6,0,249849525.5,0,511887859,0,218991348.4,0,379184127.4,0,162714661.7,0,198035387.6,0,88405785.45,0,127360168.2,0,62952029.43,0,97255707.2,0,47771426.59,0,69746308.43,0,32778499.47,0,46458738.73,0,29290632.55,0,53734633.43,0,44914145.74,0,49879849.51,0,57780940.03,0,91407192.15,0,0,0,88344188.6,72908802.28,0,61328262.8,230717016.4,173261260,0
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
资产减值准备,0,55733814.78,0,13041681.11,0,40043928.04,0,13076756.01,0,19425054.79,0,-3216983.99,0,13947437.17,0,-5166679.32,0,59994453.67,0,-3610824.11,0,-4950426.11,0,-5212582.01,0,4237662.13,0,1215316.87,0,5209307.46,0,-4263452.11,0,2674517.22,0,-597449.53,0,25043001.08,0,4655331.68,0,18148945.02,0,0,0,12943915.86,11487868.22,0,9637125.28,15809517.09,7246394.67,0
固定资产折旧、油气资产折耗、生产性物资折旧,0,251306156.9,0,125869817.3,0,251684307,0,125777141.1,0,255396235.1,0,126584075.7,0,259849820.5,0,130952242.9,0,231390688.3,0,103401836.7,0,223263041.5,0,102846848,0,210987721.5,0,97165049.74,0,230590145.7,0,99406056.1,0,223711319.3,0,89697172.63,0,209932867.7,0,102259716.8,0,207712989.9,0,0,0,209140223.9,156855027.8,0,192030892.5,166439155.4,131352673.8,0
无形资产摊销,0,39291147.65,0,23407155.57,0,21974506.45,0,4850513.78,0,10074381.29,0,5088070.11,0,10822340.05,0,5501699.76,0,12630127.19,0,7324134.37,0,14469899.56,0,7263911.35,0,14550174.36,0,5305435.51,0,15943127.67,0,7900480.17,0,15864744.28,0,7828851.59,0,16002822.8,0,6451899.03,0,12798819.21,0,0,0,12613585.03,8987140.67,0,13140458.62,6596582.02,6226240.31,0
长期待摊费用摊销,0,57199.81,0,57199.81,0,228800.04,0,114400.02,0,228800.04,0,114400.02,0,228800.04,0,114400.02,0,233300.04,0,118900.02,0,174600.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223117.54,131581.08,0
